Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
51,1658860316155,26/07/2022 18:31:56,1658860316755,1,26/07/2022 19:31:56,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,7,49,1,Screen 1,continueButton,response_rating_scale_likert_active,3614,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am an ill person and don't look after my body,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,1,Against,For
52,1658860321024,26/07/2022 18:32:01,1658860321646,1,26/07/2022 19:32:01,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,42,50,1,Screen 1,continueButton,response_rating_scale_likert_active,4867,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is causing more damage to young people than the virus would,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,3,Against,Against
53,1658860327987,26/07/2022 18:32:07,1658860328618,1,26/07/2022 19:32:08,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,61,51,1,Screen 1,continueButton,response_rating_scale_likert_active,6942,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself and others. (which doesn't make sense because taking the vaccine will not prevent you from getting infected or infecting others),1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,For
54,1658860333451,26/07/2022 18:32:13,1658860334073,1,26/07/2022 19:32:14,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,37,52,1,Screen 1,continueButton,response_rating_scale_likert_active,5433,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Getting the vaccine will protect me and others and play a key part in curbing the pandemic,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,For
55,1658860336663,26/07/2022 18:32:16,1658860337280,1,26/07/2022 19:32:17,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,40,53,1,Screen 1,continueButton,response_rating_scale_likert_active,3182,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The virus can still be transmitted,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,1,Against,Against
56,1658860341864,26/07/2022 18:32:21,1658860342493,1,26/07/2022 19:32:22,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,6,54,1,Screen 1,continueButton,response_rating_scale_likert_active,5188,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"links to blood clots and herpes - shingles, coldsores etc",1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,3,Against,Against
57,1658860344497,26/07/2022 18:32:24,1658860345087,1,26/07/2022 19:32:25,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,12,55,1,Screen 1,continueButton,response_rating_scale_likert_active,2571,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,RNA vaccines aren't safe: In initial trials of the RNA technology resulted in the death of all the animals it was trialed on. This untested method of vaccination will likely damage human immune system,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,3,Against,Against
58,1658860347139,26/07/2022 18:32:27,1658860347777,1,26/07/2022 19:32:27,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,31,56,1,Screen 1,continueButton,response_rating_scale_likert_active,2668,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,You will spread it without the vaccine,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,1,Against,For
59,1658860356678,26/07/2022 18:32:36,1658860357263,1,26/07/2022 19:32:37,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,46,57,1,Screen 1,continueButton,response_rating_scale_likert_active,9466,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Millions of people around the world have NOT died OF covid, they would have died anyway but happened to have the bug in them as well which had ho effect on their health.",1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,Against
60,1658860373139,26/07/2022 18:32:53,1658860373730,1,26/07/2022 19:32:53,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,55,58,1,Screen 1,continueButton,response_rating_scale_likert_active,16408,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has gone through a fast track testing process to get it out into the public as soon as possible.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,1,Against,For
61,1658860377833,26/07/2022 18:32:57,1658860378473,1,26/07/2022 19:32:58,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,45,59,1,Screen 1,continueButton,response_rating_scale_likert_active,4697,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The government told me to,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,3,Against,For
62,1658860384269,26/07/2022 18:33:04,1658860384867,1,26/07/2022 19:33:04,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,59,60,1,Screen 1,continueButton,response_rating_scale_likert_active,6363,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Instead of vaccines, drugs should be developed to help cure people who fall sick from Covid.",1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,Against
63,1658860391362,26/07/2022 18:33:11,1658860391989,1,26/07/2022 19:33:11,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,48,61,1,Screen 1,continueButton,response_rating_scale_likert_active,7100,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines take up to a decade to be safely trialled - this one has had around 9 months so there is no way all possible issues have been addressed.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,Against
64,1658860399686,26/07/2022 18:33:19,1658860400303,1,26/07/2022 19:33:20,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,39,62,1,Screen 1,continueButton,response_rating_scale_likert_active,8293,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I've been vaccinated against everything else, why should the covid vaccine be any different?",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,3,Against,For
65,1658860399747,26/07/2022 18:33:19,1658860400310,1,26/07/2022 19:33:20,93981,5,task-mn1e,NA,23318155,6842908,NA,complete,NA,62e0319e97d52582e16ee457,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1280x720,1280x567,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,END TASK,NA,NA,NA,NA,376525,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1658860891689,26/07/2022 18:41:31,1658860890626,1,26/07/2022 19:41:30,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1658860897379,26/07/2022 18:41:37,1658860896361,1,26/07/2022 19:41:36,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,1,1,1,Screen 1,advancementZone,continue_button,5621.399999976158,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1658860907801,26/07/2022 18:41:47,1658860906720,1,26/07/2022 19:41:46,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,48,1,1,Screen 1,continueButton,response_rating_scale_likert_active,10313.19999998808,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines take up to a decade to be safely trialled - this one has had around 9 months so there is no way all possible issues have been addressed.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,Against
4,1658860913250,26/07/2022 18:41:53,1658860912215,1,26/07/2022 19:41:52,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,31,2,1,Screen 1,continueButton,response_rating_scale_likert_active,5449.800000011921,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,You will spread it without the vaccine,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,1,Against,For
5,1658860939656,26/07/2022 18:42:19,1658860938620,1,26/07/2022 19:42:18,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,52,3,1,Screen 1,continueButton,response_rating_scale_likert_active,26359.30000001192,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Matt Hancock made an announcement on the 16th of May that people that have taken the two vaccine doses ''may still die'' as Indian variant spreads.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,1,Against,Against
6,1658860949791,26/07/2022 18:42:29,1658860948739,1,26/07/2022 19:42:28,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,56,4,1,Screen 1,continueButton,response_rating_scale_likert_active,10079.899999976158,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has been approved by Scientists.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,2,Against,For
7,1658860954954,26/07/2022 18:42:34,1658860953892,1,26/07/2022 19:42:33,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,24,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5113.599999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I have lived with someone with Covid and did not even get ill.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,3,Against,Against
8,1658860978988,26/07/2022 18:42:58,1658860977963,1,26/07/2022 19:42:57,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,11,6,1,Screen 1,continueButton,response_rating_scale_likert_active,24022.599999964237,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not effective against this Coronavirus: Coronaviruses have been around for a very long time and we have never been able to produce an effective vaccine against them and yet suddenly we have eleven.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,2,Against,Against
9,1658861001295,26/07/2022 18:43:21,1658861000256,1,26/07/2022 19:43:20,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,30,7,1,Screen 1,continueButton,response_rating_scale_likert_active,22255,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The strand mutates and its pointless takin the risk,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,3,Against,Against
10,1658861010428,26/07/2022 18:43:30,1658861009393,1,26/07/2022 19:43:29,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,61,8,1,Screen 1,continueButton,response_rating_scale_likert_active,9100.099999964235,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself and others. (which doesn't make sense because taking the vaccine will not prevent you from getting infected or infecting others),1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,For
11,1658861014276,26/07/2022 18:43:34,1658861013237,1,26/07/2022 19:43:33,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,9,9,1,Screen 1,continueButton,response_rating_scale_likert_active,3791.200000047684,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I just want to go on holiday,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,3,Against,For
12,1658861017478,26/07/2022 18:43:37,1658861016435,1,26/07/2022 19:43:36,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,33,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3159.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,If you dont have the vaccine youll die,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,3,Against,For
13,1658861024481,26/07/2022 18:43:44,1658861023434,1,26/07/2022 19:43:43,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,59,11,1,Screen 1,continueButton,response_rating_scale_likert_active,6964.399999976158,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Instead of vaccines, drugs should be developed to help cure people who fall sick from Covid.",1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,Against
14,1658861032821,26/07/2022 18:43:52,1658861031791,1,26/07/2022 19:43:51,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,55,12,1,Screen 1,continueButton,response_rating_scale_likert_active,8314.699999988079,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has gone through a fast track testing process to get it out into the public as soon as possible.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,1,Against,For
15,1658861036026,26/07/2022 18:43:56,1658861034986,1,26/07/2022 19:43:54,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,14,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3155.599999964237,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We need to beat this virus.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,2,Against,For
16,1658861039210,26/07/2022 18:43:59,1658861038167,1,26/07/2022 19:43:58,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,49,14,1,Screen 1,continueButton,response_rating_scale_likert_active,3141,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to become really ill.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,For
17,1658861043048,26/07/2022 18:44:03,1658861042019,1,26/07/2022 19:44:02,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,37,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3793.099999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Getting the vaccine will protect me and others and play a key part in curbing the pandemic,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,For
18,1658861047916,26/07/2022 18:44:07,1658861046875,1,26/07/2022 19:44:06,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,6,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4818.599999964237,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"links to blood clots and herpes - shingles, coldsores etc",1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,3,Against,Against
19,1658861051428,26/07/2022 18:44:11,1658861050392,1,26/07/2022 19:44:10,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,23,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3457.199999988079,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I have been okay up to now.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,2,Against,Against
20,1658861064625,26/07/2022 18:44:24,1658861063585,1,26/07/2022 19:44:23,93981,5,task-mn1e,NA,23318477,6843012,NA,complete,NA,62e0353ccae7698e0cceadf9,mobile,Samsung SM-A715F,Android 10,Chrome 103.0.0.0,915x412,832x332,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,16,18,1,Screen 1,continueButton,response_rating_scale_likert_active,13154.400000035765,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Covide-19 vaccine is not safe enough and I don't know how does it work in long term,",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,1,Against,Against
